age,capital-gain,capital-loss,hours-per-week,education-num,workclass,marital-status,occupation,relationship,sex
50,0,0,55,16,Local-gov,Married-civ-spouse,Exec-managerial,Husband,Male
17,0,0,16,8,Self-emp-inc,Never-married,Adm-clerical,Own-child,Female
28,0,0,40,9,Self-emp-not-inc,Married-civ-spouse,Craft-repair,Husband,Male
38,5013,0,40,10,Local-gov,Married-civ-spouse,Adm-clerical,Wife,Female
43,0,0,37,9,State-gov,Married-civ-spouse,Craft-repair,Husband,Male
48,0,0,40,9,Private,Never-married,Craft-repair,Own-child,Male
28,0,0,40,12,Private,Married-civ-spouse,Machine-op-inspct,Husband,Male
46,0,0,40,9,Private,Divorced,Other-service,Own-child,Male
28,0,0,40,9,Private,Never-married,Machine-op-inspct,Own-child,Female
58,0,0,40,9,Local-gov,Divorced,Craft-repair,Not-in-family,Male
23,0,0,40,13,Private,Never-married,Prof-specialty,Unmarried,Female
57,0,0,40,9,Private,Separated,Other-service,Unmarried,Female
48,0,0,35,14,Private,Married-civ-spouse,Prof-specialty,Husband,Male
49,0,0,50,10,Private,Married-civ-spouse,Machine-op-inspct,Husband,Male
40,0,0,60,10,Self-emp-not-inc,Married-civ-spouse,Craft-repair,Husband,Male
41,0,0,50,9,Private,Separated,Machine-op-inspct,Not-in-family,Male
45,0,0,40,9,Private,Married-civ-spouse,Handlers-cleaners,Husband,Male
27,0,0,50,10,Private,Married-civ-spouse,Machine-op-inspct,Husband,Male
50,27828,0,48,14,Private,Never-married,Exec-managerial,Not-in-family,Male
65,0,0,16,14,Self-emp-not-inc,Married-civ-spouse,Prof-specialty,Husband,Male
36,0,0,40,10,Federal-gov,Married-civ-spouse,Adm-clerical,Husband,Male
22,0,0,45,9,Private,Married-civ-spouse,Farming-fishing,Husband,Male
28,0,0,40,11,Private,Never-married,Machine-op-inspct,Not-in-family,Male
18,0,0,20,7,Private,Never-married,Sales,Own-child,Female
46,0,0,40,13,Local-gov,Married-civ-spouse,Prof-specialty,Husband,Male
37,0,0,40,7,Private,Never-married,Machine-op-inspct,Not-in-family,Male
46,0,0,65,9,Private,Married-civ-spouse,Transport-moving,Husband,Male
37,0,0,60,15,State-gov,Married-civ-spouse,Prof-specialty,Husband,Male
31,0,0,40,10,Private,Never-married,Adm-clerical,Not-in-family,Male
38,0,0,35,9,Private,Never-married,Exec-managerial,Not-in-family,Female
24,0,0,25,13,Private,Never-married,Prof-specialty,Own-child,Male
25,0,0,40,13,Local-gov,Never-married,Adm-clerical,Not-in-family,Female
30,0,0,40,10,Private,Never-married,Adm-clerical,Unmarried,Female
45,0,0,42,4,Private,Never-married,Machine-op-inspct,Unmarried,Female
28,5178,0,40,14,Self-emp-inc,Married-civ-spouse,Sales,Husband,Male
58,0,0,40,13,Private,Divorced,Exec-managerial,Not-in-family,Male
44,0,0,60,15,Self-emp-not-inc,Married-civ-spouse,Prof-specialty,Husband,Male
35,0,0,60,9,Private,Married-civ-spouse,Sales,Husband,Male
54,0,0,40,9,Private,Married-civ-spouse,Transport-moving,Husband,Male
40,0,0,50,14,Local-gov,Divorced,Prof-specialty,Not-in-family,Female
24,0,1504,40,13,Private,Never-married,Sales,Own-child,Female
26,0,0,50,13,Private,Never-married,Craft-repair,Not-in-family,Male
29,0,0,50,13,Private,Never-married,Adm-clerical,Not-in-family,Female
50,0,0,40,11,Private,Married-civ-spouse,Prof-specialty,Husband,Male
22,0,0,40,10,Private,Married-civ-spouse,Exec-managerial,Wife,Female
17,0,0,18,8,Private,Never-married,Priv-house-serv,Own-child,Female
25,0,0,50,9,Private,Married-civ-spouse,Transport-moving,Husband,Male
35,0,0,40,13,Private,Never-married,Exec-managerial,Not-in-family,Male
42,0,0,50,10,Private,Married-civ-spouse,Exec-managerial,Husband,Male
45,7298,0,60,15,Self-emp-not-inc,Married-civ-spouse,Prof-specialty,Husband,Male
28,0,0,60,9,Private,Never-married,Other-service,Not-in-family,Female
34,0,0,40,9,State-gov,Married-civ-spouse,Protective-serv,Husband,Male
49,0,0,40,14,Private,Married-civ-spouse,Exec-managerial,Husband,Male
39,0,0,60,10,Private,Married-civ-spouse,Other-service,Wife,Female
17,0,0,25,8,Private,Never-married,Other-service,Other-relative,Female
20,0,0,40,5,Private,Never-married,Machine-op-inspct,Unmarried,Female
53,0,1573,40,9,Private,Married-civ-spouse,Other-service,Wife,Female
26,0,0,40,11,Private,Married-civ-spouse,Handlers-cleaners,Husband,Male
49,0,1564,40,13,Private,Never-married,Tech-support,Not-in-family,Female
57,0,2415,40,13,Self-emp-inc,Married-civ-spouse,Exec-managerial,Husband,Male
40,0,0,55,13,Private,Divorced,Exec-managerial,Not-in-family,Male
19,0,0,35,9,Private,Never-married,Transport-moving,Own-child,Male
58,0,0,37,9,Private,Widowed,Craft-repair,Unmarried,Female
62,0,0,10,14,Local-gov,Married-civ-spouse,Prof-specialty,Husband,Male
41,0,0,64,10,Local-gov,Married-civ-spouse,Protective-serv,Husband,Male
46,0,0,40,9,Private,Married-spouse-absent,Handlers-cleaners,Not-in-family,Male
53,0,0,40,9,Self-emp-not-inc,Married-civ-spouse,Craft-repair,Husband,Male
33,0,0,40,13,Private,Never-married,Sales,Own-child,Male
58,99999,0,50,13,Private,Married-civ-spouse,Exec-managerial,Husband,Male
30,0,0,40,11,Private,Married-civ-spouse,Machine-op-inspct,Husband,Male
27,0,0,40,9,Private,Never-married,Handlers-cleaners,Unmarried,Female
32,0,0,40,9,Self-emp-not-inc,Never-married,Craft-repair,Own-child,Male
22,0,0,40,6,Private,Never-married,Other-service,Unmarried,Female
56,0,0,50,10,Self-emp-not-inc,Married-civ-spouse,Farming-fishing,Husband,Male
33,0,0,50,10,Self-emp-inc,Married-civ-spouse,Exec-managerial,Husband,Male
36,0,0,40,9,Private,Divorced,Other-service,Unmarried,Female
29,0,0,40,10,Local-gov,Married-civ-spouse,Protective-serv,Own-child,Male
32,0,0,38,9,Private,Divorced,Adm-clerical,Not-in-family,Female
33,0,1092,40,13,State-gov,Divorced,Prof-specialty,Not-in-family,Female
20,0,0,25,10,Private,Never-married,Sales,Not-in-family,Female
51,7688,0,40,9,Private,Married-civ-spouse,Transport-moving,Husband,Male
52,0,0,30,10,Private,Married-civ-spouse,Transport-moving,Husband,Male
64,0,0,50,6,Self-emp-inc,Married-civ-spouse,Transport-moving,Husband,Male
33,0,0,45,13,Private,Married-civ-spouse,Prof-specialty,Husband,Male
38,0,0,50,13,Private,Never-married,Adm-clerical,Not-in-family,Female
30,0,0,40,13,Private,Married-civ-spouse,Prof-specialty,Husband,Male
67,0,0,15,9,Self-emp-inc,Married-civ-spouse,Craft-repair,Husband,Male
37,0,0,40,16,Local-gov,Divorced,Prof-specialty,Not-in-family,Female
55,0,0,37,9,Private,Divorced,Sales,Unmarried,Female
25,0,0,40,10,State-gov,Never-married,Other-service,Not-in-family,Male
41,0,0,40,13,Local-gov,Never-married,Prof-specialty,Unmarried,Female
31,0,0,40,13,Private,Divorced,Tech-support,Unmarried,Female
51,0,1902,40,10,Private,Married-civ-spouse,Adm-clerical,Wife,Female
75,0,0,15,9,Self-emp-not-inc,Married-civ-spouse,Farming-fishing,Husband,Male
53,0,0,30,9,Private,Divorced,Adm-clerical,Not-in-family,Female
36,0,0,40,7,Self-emp-not-inc,Never-married,Transport-moving,Not-in-family,Male
47,15024,0,40,15,Self-emp-not-inc,Married-civ-spouse,Prof-specialty,Husband,Male
67,0,0,25,9,Self-emp-not-inc,Married-civ-spouse,Farming-fishing,Husband,Male
32,0,0,65,10,Self-emp-not-inc,Separated,Farming-fishing,Unmarried,Female
42,0,0,20,9,Private,Divorced,Sales,Not-in-family,Male
41,7688,0,50,13,Private,Married-civ-spouse,Exec-managerial,Husband,Male
46,0,0,50,13,Private,Separated,Prof-specialty,Unmarried,Female
48,0,0,40,12,Local-gov,Married-civ-spouse,Protective-serv,Husband,Male
55,0,0,40,9,Federal-gov,Married-civ-spouse,Protective-serv,Husband,Male
49,0,0,20,10,Self-emp-not-inc,Never-married,Other-service,Not-in-family,Male
62,0,0,40,4,Private,Divorced,Handlers-cleaners,Not-in-family,Female
30,0,0,45,12,Private,Married-spouse-absent,Adm-clerical,Unmarried,Female
56,0,0,40,10,Local-gov,Married-civ-spouse,Protective-serv,Husband,Male
37,0,0,48,9,Private,Separated,Handlers-cleaners,Not-in-family,Male
22,0,0,40,10,Private,Never-married,Other-service,Not-in-family,Male
56,0,0,40,9,Private,Married-civ-spouse,Handlers-cleaners,Husband,Male
53,0,0,40,13,Federal-gov,Separated,Adm-clerical,Not-in-family,Male
53,0,0,40,11,Private,Divorced,Craft-repair,Not-in-family,Male
51,0,0,30,5,Private,Widowed,Craft-repair,Not-in-family,Male
41,13550,0,60,9,Private,Divorced,Exec-managerial,Not-in-family,Female
34,0,0,50,9,Self-emp-inc,Married-civ-spouse,Exec-managerial,Husband,Male
24,0,0,40,10,Private,Married-civ-spouse,Adm-clerical,Wife,Female
40,0,0,40,9,Self-emp-not-inc,Married-civ-spouse,Craft-repair,Husband,Male
23,0,0,40,13,Private,Never-married,Adm-clerical,Own-child,Female
28,0,0,40,9,Private,Never-married,Other-service,Not-in-family,Female
53,0,0,40,9,Private,Married-civ-spouse,Machine-op-inspct,Husband,Male
52,0,0,44,10,Federal-gov,Married-civ-spouse,Adm-clerical,Husband,Male
28,0,0,40,9,Private,Divorced,Handlers-cleaners,Not-in-family,Female
40,0,0,40,13,Private,Married-civ-spouse,Adm-clerical,Husband,Male
60,0,0,40,10,Private,Married-civ-spouse,Other-service,Husband,Male
24,0,0,55,8,Private,Never-married,Transport-moving,Own-child,Male
50,0,0,40,13,Private,Widowed,Prof-specialty,Unmarried,Female
44,0,0,40,13,Private,Separated,Tech-support,Unmarried,Female
19,0,0,40,9,Private,Never-married,Other-service,Not-in-family,Female
36,0,0,55,9,Self-emp-inc,Never-married,Exec-managerial,Not-in-family,Male
33,0,0,40,12,Private,Never-married,Tech-support,Not-in-family,Male
52,0,0,50,6,Private,Married-civ-spouse,Machine-op-inspct,Husband,Male
51,0,0,50,9,Private,Married-civ-spouse,Craft-repair,Husband,Male
44,4386,0,40,10,Private,Married-civ-spouse,Sales,Wife,Female
49,5013,0,40,9,Private,Married-civ-spouse,Exec-managerial,Husband,Male
20,0,0,20,10,Private,Never-married,Craft-repair,Own-child,Female
53,0,0,40,12,Private,Married-civ-spouse,Tech-support,Husband,Male
25,0,0,20,11,Private,Never-married,Farming-fishing,Not-in-family,Male
48,0,0,72,10,Private,Never-married,Exec-managerial,Not-in-family,Male
27,0,0,40,9,Private,Never-married,Adm-clerical,Own-child,Male
21,0,0,15,10,Private,Never-married,Other-service,Own-child,Female
29,0,0,40,9,Private,Married-civ-spouse,Handlers-cleaners,Husband,Male
47,0,0,40,16,State-gov,Married-civ-spouse,Prof-specialty,Husband,Male
48,0,0,60,10,Self-emp-not-inc,Married-civ-spouse,Other-service,Wife,Female
37,5013,0,44,9,Private,Married-civ-spouse,Machine-op-inspct,Husband,Male
39,0,0,60,9,Federal-gov,Widowed,Prof-specialty,Unmarried,Female
35,0,0,40,9,Private,Separated,Transport-moving,Not-in-family,Male
33,0,0,60,9,Private,Divorced,Other-service,Not-in-family,Male
56,0,0,40,9,Private,Married-civ-spouse,Machine-op-inspct,Husband,Male
23,0,0,40,3,Private,Never-married,Handlers-cleaners,Other-relative,Male
25,0,0,40,10,Private,Never-married,Adm-clerical,Unmarried,Female
47,0,0,55,12,Federal-gov,Married-civ-spouse,Adm-clerical,Husband,Male
32,7688,0,40,9,Private,Married-civ-spouse,Prof-specialty,Husband,Male
24,0,0,30,9,Private,Never-married,Adm-clerical,Own-child,Female
32,13550,0,35,13,Private,Never-married,Sales,Own-child,Male
41,0,0,35,13,Private,Never-married,Adm-clerical,Not-in-family,Female
32,0,0,38,9,Private,Divorced,Adm-clerical,Not-in-family,Female
37,0,0,55,15,Self-emp-not-inc,Never-married,Prof-specialty,Not-in-family,Male
39,0,0,50,10,Private,Married-civ-spouse,Sales,Husband,Male
66,0,0,50,9,Self-emp-not-inc,Married-civ-spouse,Transport-moving,Husband,Male
23,0,0,40,13,Private,Never-married,Exec-managerial,Not-in-family,Female
44,0,0,40,9,Private,Never-married,Other-service,Unmarried,Female
45,0,0,70,10,Private,Married-civ-spouse,Transport-moving,Husband,Male
42,1506,0,40,10,Private,Separated,Prof-specialty,Unmarried,Female
40,0,0,30,10,Self-emp-not-inc,Divorced,Exec-managerial,Unmarried,Male
20,0,0,40,10,State-gov,Never-married,Tech-support,Own-child,Male
26,0,0,40,10,Private,Never-married,Other-service,Not-in-family,Female
25,0,0,40,7,Private,Never-married,Machine-op-inspct,Other-relative,Male
40,0,0,40,9,Private,Divorced,Adm-clerical,Not-in-family,Male
54,0,0,40,12,Private,Married-spouse-absent,Machine-op-inspct,Unmarried,Female
33,0,0,60,11,Private,Married-civ-spouse,Craft-repair,Husband,Male
56,0,0,46,11,Self-emp-not-inc,Married-spouse-absent,Sales,Not-in-family,Male
27,0,0,47,7,Private,Never-married,Craft-repair,Unmarried,Male
31,0,0,60,4,Private,Never-married,Farming-fishing,Other-relative,Male
22,0,0,20,10,Private,Never-married,Sales,Not-in-family,Female
32,0,0,45,9,Self-emp-not-inc,Divorced,Other-service,Unmarried,Female
29,0,0,40,9,Private,Married-civ-spouse,Craft-repair,Husband,Male
34,0,0,40,9,Local-gov,Never-married,Adm-clerical,Own-child,Female
56,0,0,35,6,Private,Married-civ-spouse,Craft-repair,Husband,Male
35,0,0,99,11,Private,Married-civ-spouse,Transport-moving,Husband,Male
25,0,0,40,9,Private,Married-civ-spouse,Adm-clerical,Wife,Female
22,0,0,40,7,Private,Married-civ-spouse,Machine-op-inspct,Not-in-family,Female
19,0,0,40,8,Private,Never-married,Machine-op-inspct,Own-child,Male
35,0,0,40,7,Private,Married-civ-spouse,Machine-op-inspct,Husband,Male
35,0,0,40,9,Private,Married-civ-spouse,Machine-op-inspct,Husband,Male
48,0,0,35,9,Local-gov,Divorced,Other-service,Not-in-family,Female
52,0,0,40,10,Private,Married-civ-spouse,Sales,Husband,Male
39,0,0,43,13,Private,Married-civ-spouse,Prof-specialty,Husband,Male
32,0,0,40,9,Local-gov,Divorced,Other-service,Not-in-family,Male
27,0,0,40,9,Private,Married-civ-spouse,Craft-repair,Husband,Male
34,0,0,40,13,Private,Never-married,Prof-specialty,Own-child,Female
31,0,0,35,10,Private,Separated,Other-service,Unmarried,Female
47,0,0,72,10,Self-emp-not-inc,Married-civ-spouse,Farming-fishing,Husband,Male
37,0,0,40,13,Private,Divorced,Exec-managerial,Not-in-family,Female
47,0,0,40,10,Private,Married-spouse-absent,Tech-support,Not-in-family,Male
47,0,0,50,14,Self-emp-inc,Married-civ-spouse,Sales,Husband,Male
45,0,0,40,3,Private,Married-spouse-absent,Other-service,Not-in-family,Male
51,0,0,40,10,Private,Married-civ-spouse,Craft-repair,Husband,Male
24,0,0,40,13,Private,Never-married,Prof-specialty,Not-in-family,Male
59,0,0,40,16,Self-emp-not-inc,Married-civ-spouse,Prof-specialty,Husband,Male
27,0,0,48,11,Private,Married-civ-spouse,Craft-repair,Husband,Male
33,0,0,40,7,Self-emp-not-inc,Married-civ-spouse,Craft-repair,Husband,Male
55,0,0,40,9,Private,Separated,Adm-clerical,Not-in-family,Female
62,99999,0,80,16,Self-emp-inc,Married-civ-spouse,Prof-specialty,Husband,Male
37,0,0,70,9,Self-emp-not-inc,Married-civ-spouse,Farming-fishing,Husband,Male
45,0,0,50,13,Local-gov,Never-married,Prof-specialty,Not-in-family,Female
25,0,0,40,13,Private,Never-married,Exec-managerial,Not-in-family,Female
34,0,0,40,9,Private,Married-civ-spouse,Exec-managerial,Husband,Male
50,0,0,55,9,Private,Never-married,Craft-repair,Own-child,Male
29,0,0,55,13,Local-gov,Married-civ-spouse,Exec-managerial,Husband,Male
32,0,0,40,12,Private,Married-civ-spouse,Farming-fishing,Husband,Male
48,0,0,40,6,Private,Never-married,Priv-house-serv,Other-relative,Female
34,0,0,52,10,Local-gov,Married-civ-spouse,Handlers-cleaners,Husband,Male
50,0,0,40,9,Private,Married-civ-spouse,Adm-clerical,Husband,Male
38,0,0,46,9,Private,Divorced,Sales,Unmarried,Male
52,0,0,40,9,Federal-gov,Divorced,Adm-clerical,Not-in-family,Female
41,0,0,48,9,Private,Divorced,Handlers-cleaners,Unmarried,Male
31,0,0,48,9,Private,Married-civ-spouse,Machine-op-inspct,Husband,Male
31,0,0,40,9,Private,Never-married,Craft-repair,Not-in-family,Male
50,15024,0,55,13,Self-emp-not-inc,Married-civ-spouse,Exec-managerial,Husband,Male
23,99999,0,40,10,State-gov,Never-married,Protective-serv,Not-in-family,Female
52,0,0,40,10,Private,Divorced,Sales,Not-in-family,Female
33,0,0,40,9,Private,Married-civ-spouse,Machine-op-inspct,Husband,Male
32,0,0,30,10,Private,Divorced,Other-service,Unmarried,Female
48,0,0,40,10,Private,Married-civ-spouse,Handlers-cleaners,Wife,Female
40,3103,0,43,14,Private,Married-civ-spouse,Sales,Husband,Male
22,0,0,50,10,Private,Never-married,Tech-support,Not-in-family,Male
55,0,0,24,9,Private,Never-married,Other-service,Not-in-family,Female
43,0,0,88,11,Self-emp-inc,Married-civ-spouse,Farming-fishing,Husband,Male
34,0,0,55,14,Private,Married-civ-spouse,Exec-managerial,Husband,Male
19,0,0,40,9,Private,Never-married,Machine-op-inspct,Own-child,Male
50,0,0,52,14,Local-gov,Married-civ-spouse,Prof-specialty,Husband,Male
27,0,0,40,9,Private,Married-civ-spouse,Machine-op-inspct,Husband,Male
62,15024,0,45,16,Private,Married-civ-spouse,Prof-specialty,Husband,Male
57,7298,0,45,14,State-gov,Married-civ-spouse,Exec-managerial,Husband,Male
34,0,0,40,14,Private,Married-civ-spouse,Exec-managerial,Husband,Male
22,0,0,30,9,Private,Never-married,Machine-op-inspct,Not-in-family,Male
22,2105,0,40,10,Private,Married-civ-spouse,Machine-op-inspct,Husband,Male
29,0,0,50,10,Local-gov,Never-married,Exec-managerial,Not-in-family,Female
34,0,2472,35,9,Self-emp-not-inc,Divorced,Exec-managerial,Unmarried,Female
35,0,0,50,13,Private,Never-married,Prof-specialty,Not-in-family,Male
65,0,0,24,13,Private,Married-civ-spouse,Sales,Husband,Male
27,0,1579,40,10,Private,Married-civ-spouse,Adm-clerical,Husband,Male
46,0,0,50,13,Private,Married-civ-spouse,Craft-repair,Husband,Male
35,0,0,60,16,Private,Married-spouse-absent,Prof-specialty,Not-in-family,Male
38,0,0,70,11,Private,Married-civ-spouse,Transport-moving,Husband,Male
36,0,0,40,13,Private,Divorced,Adm-clerical,Unmarried,Female
49,7688,0,40,13,Private,Married-civ-spouse,Exec-managerial,Husband,Male
54,0,0,30,9,Self-emp-inc,Married-civ-spouse,Exec-managerial,Husband,Male
30,0,0,40,13,Private,Married-civ-spouse,Prof-specialty,Husband,Male
26,0,0,40,10,Private,Never-married,Transport-moving,Not-in-family,Male
32,2174,0,55,13,Private,Married-spouse-absent,Exec-managerial,Not-in-family,Male
23,0,0,36,9,Private,Never-married,Adm-clerical,Own-child,Male
40,14344,0,45,13,Private,Never-married,Tech-support,Not-in-family,Female
29,7298,0,40,9,Private,Married-civ-spouse,Craft-repair,Husband,Male
28,0,0,40,9,Private,Married-civ-spouse,Craft-repair,Husband,Male
41,0,0,40,10,Federal-gov,Married-civ-spouse,Adm-clerical,Husband,Male
34,0,0,40,7,Private,Married-civ-spouse,Machine-op-inspct,Own-child,Male
37,1055,0,20,9,Private,Never-married,Machine-op-inspct,Not-in-family,Male
39,0,0,40,10,Private,Married-civ-spouse,Transport-moving,Husband,Male
29,0,0,40,9,Private,Married-civ-spouse,Sales,Husband,Male
55,0,0,40,9,Private,Divorced,Craft-repair,Unmarried,Male
30,0,0,50,10,Private,Married-civ-spouse,Exec-managerial,Husband,Male
33,0,0,40,16,State-gov,Never-married,Prof-specialty,Not-in-family,Male
55,0,0,40,11,Federal-gov,Married-civ-spouse,Craft-repair,Husband,Male
33,0,0,40,9,State-gov,Never-married,Transport-moving,Other-relative,Male
47,0,0,50,10,Private,Married-civ-spouse,Craft-repair,Husband,Male
28,6849,0,50,13,Private,Never-married,Sales,Own-child,Male
33,0,0,49,9,Private,Divorced,Machine-op-inspct,Not-in-family,Male
62,0,0,40,9,Private,Separated,Prof-specialty,Not-in-family,Female
42,0,0,27,9,Private,Separated,Transport-moving,Not-in-family,Male
63,5013,0,15,10,Private,Married-civ-spouse,Sales,Husband,Male
21,0,0,40,9,Private,Never-married,Machine-op-inspct,Own-child,Male
65,0,0,40,9,Self-emp-inc,Married-civ-spouse,Sales,Husband,Male
28,0,0,40,12,Federal-gov,Married-civ-spouse,Adm-clerical,Husband,Male
33,0,0,40,13,Private,Married-civ-spouse,Prof-specialty,Husband,Male
67,0,0,12,4,Self-emp-not-inc,Married-civ-spouse,Farming-fishing,Husband,Male
36,0,0,40,7,Private,Married-civ-spouse,Machine-op-inspct,Husband,Male
19,0,0,30,10,Private,Never-married,Tech-support,Not-in-family,Female
60,0,0,40,9,Private,Married-civ-spouse,Tech-support,Husband,Male
26,0,0,40,13,Private,Never-married,Exec-managerial,Not-in-family,Male
35,0,0,40,5,Private,Married-civ-spouse,Craft-repair,Husband,Male
28,0,0,50,9,Private,Married-civ-spouse,Transport-moving,Husband,Male
67,0,0,40,12,Private,Divorced,Tech-support,Not-in-family,Female
31,0,0,40,9,Self-emp-not-inc,Married-civ-spouse,Craft-repair,Own-child,Male
49,7688,0,40,10,Private,Married-civ-spouse,Craft-repair,Husband,Male
64,0,0,30,9,Private,Married-civ-spouse,Prof-specialty,Husband,Male
40,0,1741,40,10,Private,Divorced,Sales,Unmarried,Female
